t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09
0.0061029981	-0.0589726893	-0.0160049746	-0.0327104268	-0.0211757942	0.0135398615	-0.0446830683	-0.0002711645	-0.0342731734	0.0478994362
-0.0973954551	-0.0321329604	0.0084785060	-0.0275216324	0.0018636328	-0.0104714306	0.0392730470	0.0091007436	-0.0683732186	-0.0210076712
-0.1737862690	0.0099739821	-0.0445193921	-0.0324456356	0.0201030609	0.0464564835	0.0180177338	-0.0384160954	-0.0430643741	-0.1189680317
-0.1338469183	0.0237594876	-0.0193853498	-0.0254245006	-0.0214562046	0.0102180084	-0.0095201364	-0.0394330883	-0.0370064101	-0.0916641274
-0.1030759254	0.0217593756	0.0226555113	-0.0031428141	-0.0042170998	-0.0093249765	0.0346298269	0.0026987421	-0.0427314704	-0.0562254691
-0.0275712117	0.0307642768	-0.0040409015	0.0026017647	0.0411287114	0.0216607127	-0.0144757305	0.0098590806	-0.0260547059	-0.0045334871
-0.0101658046	0.0463168819	-0.0222888437	0.0202179368	-0.0238656983	-0.0353042072	-0.0064968634	0.0063961683	-0.0176042477	-0.0065318262
-0.0099684319	0.0469103225	0.0147618089	0.0080708605	-0.0137148743	0.0422641771	0.0086664678	-0.0080223702	0.0313476365	0.0034478940
-0.0249979523	0.0397351251	0.0369625387	-0.0027286162	0.0139337597	-0.0360428659	-0.0087675867	-0.0043735444	-0.0020809251	-0.0051569254
-0.0082249202	0.0323511736	-0.0313773355	0.0145837000	0.0258858286	0.0210428828	0.0254150242	0.0013037950	-0.0059170513	0.0145750215
-0.0134578316	0.0300461667	-0.0054579076	0.0089859654	-0.0305632510	-0.0139497202	-0.0447639849	-0.0168971947	0.0024697264	-0.0024442791
0.0006976012	0.0175023413	0.0228280670	0.0009587382	-0.0157706069	0.0168216936	0.0511645977	0.0053078424	0.0067115723	0.0112435671
-0.0024208532	0.0097666048	0.0223040759	0.0122948120	0.0404455869	-0.0001535723	-0.0495812623	-0.0185997984	0.0135786689	-0.0069264441
-0.0064286366	-0.0015236492	-0.0166410437	0.0361143012	-0.0311132450	-0.0252196982	0.0133896453	0.0085967395	-0.0308999024	-0.0156370169
-0.0013854481	-0.0076602063	0.0241625321	-0.0021284384	-0.0191201953	0.0391955333	-0.0084887355	0.0105049817	-0.0189246280	0.0029495014
-0.0001822905	0.0057710393	0.0274024232	0.0005223352	0.0205452950	-0.0201027056	0.0119210506	0.0073177762	-0.0283538728	-0.0001690988
0.0023793649	0.0184705780	-0.0152865432	0.0258411420	0.0241961708	0.0197371685	-0.0062066908	0.0000548465	-0.0294669168	0.0028106785
-0.0002150986	0.0265911566	-0.0042898354	0.0308928636	-0.0247006691	-0.0198563429	-0.0135975091	-0.0185387903	-0.0034974977	-0.0068997084
-0.0074472070	0.0145963549	0.0337686884	0.0086274050	-0.0240675840	0.0183723950	0.0283384843	-0.0133794294	-0.0201533054	0.0011551274
-0.0008506640	0.0106273737	0.0258482770	0.0033991051	0.0313544348	-0.0176953359	-0.0072877602	-0.0299617665	-0.0296775531	-0.0010911636
0.0048224218	0.0107290175	-0.0252360242	0.0362257338	-0.0073179655	-0.0133903347	0.0268228032	-0.0162318967	-0.0328546984	0.0110071303
0.0059598789	0.0128740416	0.0207699180	0.0225258423	-0.0071558745	0.0525876075	0.0249997175	-0.0338912495	-0.0043170060	0.0088099059
-0.0067831612	0.0092220590	0.0322564981	0.0094306122	0.0274035779	-0.0145019537	-0.0289223753	-0.0255027530	-0.0416825906	-0.0072388065
0.0119254997	0.0171990121	-0.0340331773	0.0358784527	-0.0088692660	-0.0000978674	0.0272897857	-0.0118841012	-0.0289150666	0.0097480849
0.0050569167	0.0214041558	0.0148132550	0.0090651523	-0.0271723052	0.0300146100	-0.0197313462	-0.0294826921	-0.0207947827	0.0027901576
0.0061340816	0.0326057659	0.0283587365	0.0085925397	-0.0063479547	-0.0109584431	0.0442629658	-0.0229080734	-0.0038851666	0.0104214114
-0.0059857952	0.0285738531	0.0072289872	0.0281666049	0.0317583153	0.0230241200	-0.0131011725	-0.0530767088	-0.0161901095	-0.0079920588
0.0014999685	0.0183290426	-0.0224150779	0.0297237940	-0.0220751239	-0.0176110622	0.0171784577	-0.0432042979	-0.0226880614	0.0081101723
0.0003230500	0.0076665990	0.0205890162	-0.0010596517	-0.0217918336	0.0430176780	0.0015387179	-0.0486252431	-0.0157525564	0.0098917464
0.0076119420	0.0040812887	0.0346546870	0.0036604686	0.0102497374	-0.0146403393	0.0173668310	-0.0317171020	-0.0006417876	0.0192488320
0.0078277263	-0.0017872071	0.0034197306	0.0170430877	0.0392386769	0.0093707882	-0.0037227366	-0.0260390825	-0.0195786925	-0.0136286401
0.0052475899	0.0020732428	-0.0150112737	0.0363564358	-0.0166244281	-0.0265037663	-0.0055044063	-0.0161737896	-0.0030757870	-0.0196388529
0.0020146312	-0.0093811409	0.0217374511	0.0097382337	-0.0218756189	0.0367471241	0.0048713673	-0.0005536086	-0.0028240803	-0.0206160368
0.0117797444	-0.0103014407	0.0387763692	-0.0040770831	0.0040768985	-0.0243983527	0.0026417000	0.0099867952	0.0062138159	-0.0073461374
0.0048867792	-0.0084661778	0.0021811017	0.0141731256	0.0367223233	0.0091266100	-0.0051656077	0.0090615042	-0.0115756278	-0.0273762161
0.0194902749	-0.0108975638	-0.0249097186	0.0333912725	-0.0033723873	-0.0225642381	0.0004304068	0.0066247419	0.0088517773	-0.0113193114
0.0144245412	-0.0178734818	0.0092423569	0.0224737010	-0.0238947008	0.0215111323	-0.0085833086	-0.0085987174	0.0186535749	-0.0240109135
0.0095700421	-0.0235630765	0.0372114562	-0.0026736742	-0.0017768810	-0.0291845475	0.0058102236	0.0132059398	-0.0004703462	-0.0116904882
0.0125579798	-0.0231866991	-0.0066478662	0.0044008987	0.0392846018	0.0093072982	-0.0033848719	0.0155664146	-0.0060504227	-0.0188665607
0.0194679245	-0.0119676638	-0.0233723898	0.0249281514	-0.0116161170	-0.0354390773	-0.0079915074	0.0131389770	0.0001328529	-0.0099939473
0.0239681155	-0.0097055985	0.0100318127	0.0172777776	-0.0198928874	0.0436109337	-0.0005149660	0.0061466970	0.0189728352	-0.0107506543
0.0094417398	-0.0124309977	0.0449538674	0.0160758108	0.0080128428	-0.0337177513	-0.0108634329	0.0084933249	0.0104935048	-0.0177860244
0.0126637981	-0.0215837947	-0.0223074211	0.0307021497	0.0219633232	0.0227218904	0.0286753660	0.0264919929	0.0187274821	-0.0027698683
0.0266824975	-0.0219255808	0.0057250340	0.0112637185	-0.0294466355	0.0005149388	-0.0654922697	0.0240975315	-0.0249423744	-0.0183455840
0.0220359651	-0.0021568857	0.0260138512	0.0053308737	-0.0169284182	0.0035791892	0.0553829078	0.0388425996	-0.0105094108	-0.0167693685
0.0091027214	0.0127188805	0.0114812378	0.0173756168	0.0348764609	0.0285273227	-0.0392325119	0.0128340558	-0.0006598290	-0.0236516241
0.0111137700	0.0214139065	-0.0267330872	0.0322552119	-0.0238558176	-0.0214521262	0.0186276943	0.0205153404	-0.0125186741	-0.0193526959
0.0119818779	0.0236378207	0.0200337136	0.0051477114	-0.0142546815	0.0384288615	-0.0120732186	-0.0002593101	0.0208908824	-0.0066622786
0.0129302418	0.0235800327	0.0244743709	0.0120212944	0.0117234911	-0.0205093913	0.0166456577	-0.0058709141	0.0218060927	-0.0139160087
0.0067520712	0.0154909328	-0.0045398301	0.0280477945	0.0244178781	0.0120727030	-0.0175476280	-0.0212281282	0.0131015810	-0.0191774238
0.0140791723	-0.0038378828	-0.0252564009	0.0242228307	-0.0222026259	-0.0203183224	0.0098392723	-0.0041975566	0.0160526429	-0.0080447614
0.0113437964	-0.0172999483	0.0178114286	-0.0037842005	-0.0244421899	0.0393870881	-0.0105392751	0.0000502531	0.0099707487	-0.0096745000
0.0141039429	-0.0220972454	0.0338348833	-0.0108179174	0.0073576289	-0.0314632370	0.0003753212	0.0216981545	0.0092203289	-0.0084506838
0.0111125935	-0.0249543081	-0.0076034200	0.0298986032	0.0369060596	0.0204889144	0.0010760777	0.0292662669	0.0033811303	-0.0222409851
0.0105507804	-0.0220092891	-0.0114354764	0.0099684190	-0.0251987815	-0.0030260408	-0.0310627524	0.0435724199	-0.0190614597	-0.0240229863
0.0207307973	-0.0209335149	0.0258786333	-0.0056722172	-0.0175656737	0.0145217879	0.0142135345	0.0610398959	-0.0327681716	-0.0177775214
0.0154909465	0.0003120180	0.0186611460	-0.0088388985	0.0318190015	-0.0122841818	-0.0231035240	0.0526124244	-0.0244596772	-0.0213120748
0.0147740482	0.0214599442	-0.0036102682	0.0347140582	0.0100721759	-0.0058225326	0.0038883221	0.0398923600	-0.0250587688	-0.0275257750
0.0126778243	0.0297639961	0.0035818141	0.0240255101	-0.0212306912	0.0092113276	-0.0248977353	0.0209206667	0.0085111709	-0.0253917045
0.0071287805	0.0324014846	0.0263052304	0.0019769154	-0.0247944151	0.0068407738	0.0177137641	0.0178556621	0.0232829268	-0.0119927137
0.0013737167	0.0290320830	0.0205969810	-0.0008250420	0.0175962027	-0.0037990679	0.0057563315	-0.0089717427	0.0730278875	0.0162492937
0.0064675984	0.0138406177	0.0090550173	0.0150543169	0.0189621041	-0.0191933309	0.0220860839	-0.0322357564	0.0154660498	-0.0248187543
-0.0063662867	-0.0056009441	-0.0118523900	0.0273005137	0.0188093875	-0.0005652286	-0.0012394482	-0.0441728196	0.0323513159	-0.0040117705
0.0061328610	-0.0286326998	-0.0294024224	0.0059643923	-0.0280412364	-0.0261804904	0.0110488261	-0.0381222495	0.0158976221	-0.0047470142
0.0090350149	-0.0471900229	0.0109118251	-0.0154642000	-0.0210584042	0.0381120989	-0.0011430317	-0.0367489075	0.0160721578	0.0065013196
0.0109367454	-0.0512411984	0.0296988417	-0.0185255214	0.0010060758	-0.0382715416	0.0100311344	-0.0145986995	0.0012851776	0.0105246354
0.0045632926	-0.0470607629	-0.0225312820	0.0021041487	0.0391481480	0.0212364691	0.0103766742	-0.0058927855	0.0115467993	-0.0006606682
0.0015178293	-0.0418625943	-0.0105344760	0.0062029126	-0.0257234683	-0.0371057667	-0.0318950627	-0.0015078386	-0.0268929152	-0.0169227630
0.0088540239	-0.0313856071	0.0173371484	-0.0250281090	-0.0162586652	0.0089721174	0.0244724529	0.0172303556	-0.0228371084	0.0013550759
0.0014822774	-0.0175013518	0.0155936241	-0.0108850386	0.0314905216	-0.0138661033	-0.0204280503	0.0019206190	-0.0237350648	-0.0135658395
-0.0000141368	-0.0038446747	-0.0296393786	0.0091194708	0.0067542429	-0.0027400237	0.0136019558	-0.0020508620	-0.0064845706	-0.0054978011
0.0080264026	-0.0024491916	0.0009011599	0.0099771896	-0.0185739635	-0.0166553865	-0.0248383518	-0.0161581430	0.0294181521	-0.0107383509
-0.0071120431	-0.0132607885	0.0224615437	0.0040615984	-0.0045440964	-0.0003928205	0.0455891487	0.0035015509	0.0433185414	0.0004337359
-0.0028219500	-0.0248219606	0.0024083747	-0.0099160508	0.0368846261	-0.0025983377	-0.0273859086	-0.0038051441	0.0243540299	0.0038460261
-0.0023325071	-0.0257362080	-0.0327030105	0.0083475845	-0.0180225277	-0.0320323693	0.0128774379	0.0029463164	0.0033664097	0.0049529438
0.0030622413	-0.0221764435	0.0027554985	-0.0174306402	-0.0145633694	0.0293857255	0.0299604163	0.0025846839	0.0085450286	0.0125342128
-0.0101149376	-0.0140580864	-0.0010480247	-0.0009024919	0.0303035129	0.0171736969	-0.0274748609	-0.0173688265	0.0089081880	-0.0022480167
-0.0064603393	-0.0157360251	-0.0279852907	-0.0005350541	-0.0266339305	-0.0218017231	-0.0009022531	-0.0047239225	-0.0164139418	-0.0025432652
-0.0023344689	-0.0138740334	0.0028450739	-0.0322629404	-0.0189736061	0.0325424584	0.0164157457	0.0037547614	-0.0030661740	0.0156158276
-0.0099387927	-0.0061961554	0.0151311839	-0.0302338530	0.0241546864	-0.0276103404	-0.0273257573	-0.0000384689	-0.0111476368	-0.0044390228
0.0002553134	-0.0040231878	-0.0439714431	0.0035475415	0.0088810187	-0.0040659668	0.0253107176	0.0259224536	0.0044794619	0.0123789760
-0.0010507797	-0.0031946451	0.0002497149	-0.0078962491	-0.0172677016	0.0343393173	-0.0342929383	0.0095200083	0.0118736652	-0.0070550753
-0.0016152852	-0.0043103454	0.0305535517	-0.0123901400	0.0017524947	-0.0327915512	-0.0028013914	0.0385365952	-0.0043905794	-0.0051550535
-0.0045830762	0.0032811678	-0.0342848023	-0.0016914975	0.0213986924	0.0134575197	0.0116115610	0.0601773065	0.0035758975	0.0022229642
-0.0008097957	0.0080051958	-0.0133360415	-0.0188848236	-0.0238664759	0.0157553620	-0.0553343335	0.0488283404	-0.0052626772	-0.0028965935
0.0004681750	0.0216826455	0.0241749783	-0.0167599903	-0.0091105895	-0.0259009063	0.0121879678	0.0508810436	-0.0127972036	-0.0142512793
-0.0069414949	0.0283654250	-0.0142842750	0.0113196404	0.0251605246	0.0249680254	-0.0049550511	0.0283055538	0.0171601498	-0.0018792501
0.0042502493	0.0255688104	-0.0206461092	-0.0028837005	-0.0265686560	-0.0229472263	-0.0251287118	0.0242582030	-0.0030427477	-0.0046451145
-0.0007309017	0.0244824104	0.0085493403	-0.0215210604	-0.0181677056	0.0245513253	0.0139570323	0.0245992193	0.0350557542	0.0090908790
-0.0023391255	0.0199451360	0.0137231989	-0.0230913165	0.0186186765	-0.0294174260	-0.0040293505	0.0100525515	0.0272045314	0.0158237799
-0.0000209576	0.0070854344	-0.0290435950	-0.0018533527	0.0365509205	0.0171863658	0.0114666185	0.0185663709	0.0156645467	0.0240636753
0.0119469518	-0.0002372622	-0.0247628312	-0.0087962143	-0.0252983319	-0.0210068028	-0.0434355056	0.0193982077	-0.0004814078	0.0161565091
0.0153371302	-0.0041716255	0.0182848161	-0.0132170928	-0.0170389640	0.0192745104	0.0367911679	0.0337848259	-0.0169602750	0.0050194670
0.0008174182	0.0034037561	0.0044090312	0.0003278256	0.0323605021	0.0184406871	-0.0264160241	0.0318183497	-0.0029621771	0.0111758249
0.0053944183	0.0230334689	-0.0287834028	-0.0026542550	-0.0251710904	0.0062597952	-0.0095122515	0.0424289535	-0.0386371537	-0.0033960923
0.0099250951	0.0479887624	0.0109790200	-0.0193042410	-0.0295125950	0.0414292185	-0.0139466338	0.0342855773	-0.0219438772	-0.0008753266
0.0062617945	0.0647377124	0.0226808363	-0.0017928534	-0.0019157094	0.0019785676	0.0192002272	0.0117265518	0.0221431742	0.0021410360
-0.0079023090	0.0603059844	0.0103685199	0.0027662470	0.0291943315	-0.0129806471	0.0044984155	-0.0098178643	-0.0047838450	-0.0151905883
-0.0152561972	0.0489301771	-0.0287302164	0.0035253982	0.0294236249	0.0162062065	-0.0029883420	-0.0215460316	0.0009391849	0.0118288315
0.0022410201	0.0403574537	-0.0255873224	0.0085773843	-0.0207952279	-0.0389770971	-0.0099669436	-0.0287576349	0.0052780624	0.0134162848
-0.0066224796	0.0291865828	0.0105330515	0.0032354032	-0.0111372880	0.0234630876	0.0211267501	-0.0388040741	0.0382199446	0.0163515894
-0.0193712152	0.0123318540	0.0295512536	-0.0117771766	0.0233131643	-0.0396096393	-0.0012266682	-0.0347763636	0.0118674510	0.0167188712
-0.0134952277	-0.0062499605	-0.0441488132	0.0041037902	0.0214074295	0.0121070106	0.0356455203	-0.0145361590	0.0057194768	0.0289238781
-0.0043655166	-0.0108892146	-0.0052295781	-0.0089384504	-0.0147354911	-0.0051739062	-0.0402816403	-0.0316221212	0.0204501477	0.0183727449
-0.0083120503	-0.0131926169	0.0171252820	-0.0075156255	-0.0025488795	-0.0032663859	0.0620056532	-0.0109734801	0.0211297636	0.0206946548
-0.0094032877	-0.0197796974	-0.0089587995	-0.0159721053	0.0431572555	-0.0051322593	-0.0260483565	-0.0231207274	0.0060666579	0.0099822510
-0.0022305817	-0.0221676752	-0.0430469498	0.0073545549	-0.0075699597	-0.0217669323	0.0288140382	-0.0141764298	0.0139807347	0.0243372833
-0.0097032534	-0.0264568010	-0.0047914837	-0.0173875997	-0.0205348183	0.0026182588	-0.0292868606	-0.0323863134	0.0158337002	0.0194566051
0.0011288926	-0.0384984719	0.0184989018	-0.0216050898	-0.0118448605	-0.0165511881	0.0440768136	-0.0198287691	0.0142471116	0.0213691309
-0.0087989815	-0.0438089437	-0.0079181885	-0.0031596832	0.0403125132	0.0083664396	-0.0212596644	-0.0415879489	0.0201685299	0.0092735400
-0.0026279911	-0.0519587734	-0.0404209958	-0.0090755651	-0.0209212840	-0.0062025979	0.0118428339	-0.0180035338	-0.0136074527	0.0173481101
-0.0051779693	-0.0419715514	0.0018345444	-0.0324951243	-0.0211908187	0.0384905373	-0.0202161965	-0.0276553347	-0.0274307963	0.0224957928
0.0104430730	-0.0211264149	0.0114017288	-0.0471756224	-0.0051355854	-0.0255537433	0.0245678856	-0.0042925966	-0.0227100016	0.0574668701
-0.0074343115	-0.0036442875	-0.0137412044	-0.0143682721	0.0387135596	0.0144391297	-0.0237539594	-0.0192262794	-0.0242074426	0.0351298907
-0.0095319011	-0.0014112195	-0.0324945029	0.0073678884	-0.0266018115	-0.0208553682	0.0073950658	-0.0117791197	-0.0394034656	0.0257595120
0.0057897223	-0.0010813521	0.0061413743	-0.0279356781	-0.0216914179	0.0424944201	-0.0136322125	-0.0252237393	-0.0244497463	0.0358660165
0.0112282467	0.0066406799	0.0273036772	-0.0224149350	0.0029612240	-0.0275837903	0.0193970474	-0.0116006389	-0.0250666820	0.0309355754
-0.0000621510	0.0134641564	-0.0078002970	0.0055252556	0.0381399036	0.0188766742	-0.0072496213	-0.0257323454	-0.0280042240	0.0013829462
-0.0024239554	0.0103647870	-0.0234906481	0.0106100390	-0.0237100454	-0.0200280432	-0.0026618394	-0.0119934119	-0.0479790978	0.0068402809
0.0083721128	0.0116291744	0.0151211938	-0.0209997861	-0.0227351735	0.0415288397	0.0013673768	-0.0151612954	-0.0360547569	0.0212953556
0.0006925377	0.0256424512	0.0239297012	-0.0237283297	0.0111105425	-0.0234893674	0.0068009006	-0.0191466516	-0.0170789412	0.0175748874
0.0039134870	0.0283931736	-0.0044728134	0.0160121501	0.0313452752	0.0189883285	0.0030636993	-0.0273345713	-0.0436047739	-0.0053571659
-0.0060495245	0.0303020818	-0.0306830899	0.0124282598	-0.0193563668	-0.0159748203	-0.0028619791	-0.0223112313	-0.0212899158	0.0162743201
0.0050780600	0.0246591065	0.0034470093	-0.0140065591	-0.0322871655	0.0386447841	0.0012959887	-0.0274027689	-0.0269402363	0.0287878092
-0.0093862500	0.0274731294	0.0246637327	-0.0222391219	-0.0025793680	-0.0085812042	0.0147029413	-0.0285415967	0.0094838183	0.0326332138
0.0064013005	0.0190001006	0.0016510520	-0.0052098004	0.0319905225	0.0008707065	0.0038611452	-0.0490809280	-0.0101897633	0.0014628536
-0.0113214088	0.0160331818	-0.0248040150	0.0154658922	-0.0018090796	-0.0173637208	0.0150803780	-0.0453300951	0.0053020644	0.0038679705
0.0037004978	-0.0052416519	-0.0080396989	-0.0116292667	-0.0256765154	0.0194547223	-0.0103093674	-0.0389471228	-0.0097697533	0.0086369434
-0.0024661135	-0.0116773061	0.0256154635	-0.0284570272	-0.0073305788	-0.0176546866	0.0165007994	-0.0194547052	-0.0105422468	0.0142991282
0.0110400040	-0.0136004678	-0.0020019623	-0.0111549457	0.0412329733	-0.0015361971	0.0000375930	-0.0220146215	-0.0048678164	-0.0057036500
-0.0026482646	-0.0039517540	-0.0252511322	0.0158187718	-0.0057196401	-0.0290392241	0.0047452623	-0.0158641777	-0.0048532023	-0.0142030438
0.0034278475	-0.0108017165	-0.0117753555	0.0016675120	-0.0265152643	0.0238617224	-0.0096758661	-0.0093501540	-0.0052499848	-0.0039258478
-0.0133779929	-0.0046560613	0.0239726129	-0.0225853165	-0.0193227687	0.0067647854	0.0026548988	0.0201559310	-0.0107754313	0.0030302055
0.0042086068	-0.0008281621	0.0189059131	-0.0051648935	0.0321836750	-0.0092825490	-0.0102619579	0.0048636456	0.0264133968	0.0087600750
-0.0154333605	0.0030678997	-0.0139096654	0.0279259251	0.0008148604	-0.0142223026	0.0207910329	-0.0003407825	-0.0142092305	-0.0132347359
-0.0205286888	-0.0017199886	-0.0055840194	-0.0049691681	-0.0167757148	0.0376841405	-0.0265589643	-0.0060559829	0.0022198714	-0.0020410696
-0.0179552032	-0.0012394511	0.0302764966	-0.0207036684	0.0000625027	-0.0437725994	0.0146997462	0.0189102421	-0.0376534138	-0.0095068433
-0.0046966229	0.0073212506	-0.0283042264	0.0111445909	0.0338255934	0.0338815343	0.0146715261	0.0134348872	0.0101874080	0.0011838097
-0.0084378435	0.0116343534	0.0075883195	0.0171196434	-0.0271653573	-0.0216927587	-0.0393849101	0.0037534458	-0.0169547167	-0.0223860009
-0.0130402271	0.0141394920	0.0237828079	-0.0080250925	-0.0074113945	-0.0015719791	0.0251539751	0.0264561186	-0.0050492965	-0.0068778848
-0.0115091941	0.0188136275	0.0047033128	0.0006783661	0.0339781506	-0.0020826613	-0.0235148280	0.0104973982	-0.0158351895	-0.0225726275
0.0057523192	0.0293953525	-0.0212483302	0.0223552873	-0.0125578583	-0.0227465325	0.0028704601	0.0038011641	0.0093474744	-0.0195225658
-0.0015835555	0.0191413929	0.0197558632	0.0219516308	-0.0166996949	0.0071323714	-0.0067562330	-0.0145562157	0.0366674044	-0.0187397158
-0.0120136124	0.0056820818	0.0318976411	0.0002650703	0.0060551017	-0.0276382506	0.0168014253	-0.0064636148	0.0331330669	-0.0025229602
-0.0094065308	-0.0094684906	-0.0114692896	0.0109400537	0.0339440217	0.0118823520	0.0016141922	0.0036841596	0.0088005471	-0.0122451672
0.0048257692	-0.0121034266	-0.0147383625	0.0147463363	-0.0178819997	-0.0268856548	-0.0300649014	0.0063594731	0.0093612416	-0.0089524140
0.0059679022	-0.0143635897	0.0189951785	0.0090735725	-0.0155010098	0.0014251005	0.0539106231	0.0213677395	-0.0020077275	-0.0198427648
-0.0126199020	-0.0083592252	-0.0069988810	0.0065602960	0.0361428772	0.0288238960	-0.0123836553	0.0143397372	0.0344916968	-0.0109139470
-0.0027557823	-0.0051179793	-0.0233181526	0.0091604668	-0.0271979711	-0.0155269474	0.0007910648	0.0272884159	-0.0112158359	-0.0272109099
